20200208,闵行,吴泾,有车位，房子价格便宜，保养好，看中价格可以谈！必看好房,618万,3室1厅 | 96.13平米 | 南 | 精装 | 高楼层(共15层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ZUERWrK5j_1.jpg.296x216.jpg
20200208,闵行,吴泾,南北格局，采光好 视野开阔，业主诚心出售,635万,3室2厅 | 104.5平米 | 南 | 其他 | 低楼层(共15层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_oxb1S9Wt0_1.jpg.296x216.jpg
20200208,闵行,吴泾,大三房，户型正气，中间楼层，全明户型，采光好,290万,3室1厅 | 86.23平米 | 南 北 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_BsgmH3a5y_1.jpg.296x216.jpg
20200208,闵行,吴泾,现代苑 2室2厅 296万,296万,2室2厅 | 87.69平米 | 南 | 简装 | 低楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_y54wtZtGX_1.jpg.296x216.jpg
20200208,闵行,吴泾,嘉怡水岸大两房，中间楼层，价格合适,395万,2室2厅 | 93.12平米 | 南 | 毛坯 | 中楼层(共11层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9a88685c-b47f-430c-84d3-ea51c24f4428.jpg.296x216.jpg
20200208,闵行,吴泾,嘉怡水岸，满五唯一，中间楼层，正宗南北通两房,375万,2室2厅 | 90.78平米 | 南 北 | 精装 | 中楼层(共17层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_HdjDwNUtx_1.jpg.296x216.jpg
20200208,闵行,吴泾,新华小区 采光好 拎包入住随时可谈,186万,1室1厅 | 60.63平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_lkw9iMs1J_1.jpg.296x216.jpg
20200208,闵行,吴泾,满五唯一，电梯二房，设施齐全，自住精装保养好,375万,2室2厅 | 99.45平米 | 南 北 | 精装 | 低楼层(共8层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_2NjilgpJU_1.jpg.296x216.jpg
20200208,闵行,吴泾,虹梅景苑一街坊 动迁免增值税 南北通透 楼层位置好,375万,2室2厅 | 93.8平米 | 南 北 | 简装 | 中楼层(共12层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Eahc002yo_1.jpg.296x216.jpg
20200208,闵行,吴泾,吴泾步行街 永德小区 中间楼层精装两房房主自荐,176万,2室0厅 | 50.12平米 | 南 北 | 精装 | 中楼层(共5层) | 1982年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_JqewxQ4cV_1.jpg.296x216.jpg
20200208,闵行,吴泾,枫桦景苑 电梯两房 景观位置 视野开阔,380万,2室2厅 | 98.94平米 | 南 | 精装 | 高楼层(共9层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_PNJu3L7Lr_1.jpg.296x216.jpg
20200208,闵行,吴泾,电梯南北大两房，中间楼层，位置好，看中价格可谈！,366万,2室2厅 | 99.12平米 | 南 北 | 简装 | 中楼层(共14层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_GqG4CMpAN_1.jpg.296x216.jpg
20200208,闵行,吴泾,双柏小区 好户型 精装修 采光好 诚心出售 看房方便,210万,2室1厅 | 73.67平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2e87e4a4-ff70-4bef-896a-e169f844075e.jpg.296x216.jpg
20200208,闵行,吴泾,万科阳光苑 三期小三房 装修好 一楼带花园 采光好,375万,3室1厅 | 90.3平米 | 南 | 精装 | 低楼层(共14层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-198d46ac-54e8-4986-8871-86eec52d061e.jpg.296x216.jpg
20200208,闵行,吴泾,嘉怡水岸 一房出售 看房方便 位置佳房主自荐,308万,1室2厅 | 76.59平米 | 南 | 毛坯 | 中楼层(共17层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_gmgiPnuCZ_1.jpg.296x216.jpg
20200208,闵行,吴泾,万科阳光苑 3房1厅 中高楼层 满五年 视野开阔,355万,3室1厅 | 89.28平米 | 南 | 其他 | 高楼层(共14层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_5VsXvoMJS_1.jpg.296x216.jpg
20200208,闵行,吴泾,满五年唯一 两房朝南全明户型  适合居家养老楼层,168万,2室1厅 | 52.9平米 | 南 | 简装 | 低楼层(共6层) | 1992年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_tH1U5GDC5_1.jpg.296x216.jpg
20200208,闵行,吴泾,满5唯一，看房随时，一梯三户，小区当中位置，,126万,1室1厅 | 39.14平米 | 南 | 简装 | 高楼层(共6层) | 1989年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-b3c485e5-d61c-4415-85bf-f10267ae4c3d.png.296x216.jpg
20200208,闵行,吴泾,嘉怡水岸 电梯南北通透   景观房！,475万,2室2厅 | 107.09平米 | 南 北 | 精装 | 低楼层(共18层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-6cfb541f-2bf7-430e-8c23-e655e3344748.jpg.296x216.jpg
20200208,闵行,吴泾,虹梅景苑一街坊 免增值税 楼层佳,265万,1室2厅 | 68平米 | 南 | 毛坯 | 高楼层(共12层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-b0d0f806-23b1-4c0d-b3e1-d1ba9fbb44ad.png.296x216.jpg
20200208,闵行,吴泾,氯碱小区两房一厅，南北户型，自住装修房主自荐,185万,2室1厅 | 68.59平米 | 南 | 简装 | 低楼层(共18层) | 1992年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-3c7e2240-bc4e-4003-ad57-548884f380dd.jpg.296x216.jpg
20200208,闵行,吴泾,大一房，利用空间高，采光充足，户型明亮，随时看房。,145万,1室1厅 | 47.34平米 | 南 | 简装 | 高楼层(共6层) | 1992年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-6541e9af-c3fb-4b8a-99a3-2dec71a49f19.png.296x216.jpg
20200208,闵行,吴泾,小区中间位置   楼层好   采光好  业主诚心出售,128万,1室1厅 | 37.5平米 | 南 | 毛坯 | 高楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-01a06020-cd6d-4f3d-9f88-212738b667b2.jpg.296x216.jpg
20200208,闵行,吴泾,双柏小区 满五年唯一 看房方便 业主诚心出售,175万,2室1厅 | 55.29平米 | 南 | 简装 | 高楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_3are8UwIB_1.jpg.296x216.jpg
20200208,闵行,吴泾,满五年唯一税费少 一楼带花园 高品质小区,320万,2室2厅 | 88.6平米 | 南 | 简装 | 低楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a33d5731-ff31-46f7-a40e-e955b69f715e.jpg.296x216.jpg
20200208,闵行,吴泾,通海 二 小区 双天井 房东已有看中的房子 急售,320万,3室1厅 | 92.08平米 | 南 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-acf0abe6-363a-45f4-956d-79e2e265159c.png.296x216.jpg
20200208,闵行,吴泾,通海一 小 区两房，精装，诚心出售,225万,2室1厅 | 70.86平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d0592b69-6830-4f47-b227-cef1069ef8fc.jpg.296x216.jpg
20200208,闵行,吴泾,江景电梯房，满五年唯一，楼层好，采光充足，交通便利,205万,2室1厅 | 73.1平米 | 南 | 毛坯 | 低楼层(共18层) | 1992年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-b7d1c621-ea40-4313-96eb-338e2e7b4648.jpg.296x216.jpg
20200208,闵行,吴泾,吴泾CBD 原始两房 户型正 南北向 南北飘窗房主自荐,385万,2室1厅 | 102.46平米 | 南 | 简装 | 低楼层(共11层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e352ef3c-52a7-4abb-a82c-37e2c3e32942.jpg.296x216.jpg
20200208,闵行,吴泾,氯碱小区 小户型 低楼层 交通便利 看房方便,132万,1室1厅 | 44.13平米 | 南 | 简装 | 低楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-7453f3e8-7b37-404e-9ee5-11b4063114a8.png.296x216.jpg
20200208,闵行,吴泾,永德小区+南北两房+满五唯一税少+自住装修+看房方便,160万,2室1厅 | 54.82平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d3194e5b-98e1-453c-b113-e2d6b7f89d0c.jpg.296x216.jpg
20200208,闵行,吴泾,双柏小区三房一厅，全明自住装修诚心出售,280万,3室1厅 | 86.62平米 | 南 北 | 精装 | 中楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-de17a5d7-2fac-4967-ace3-fad2e1caed91.jpg.296x216.jpg
20200208,闵行,吴泾,景观江景房，楼层好，采光充足，交通便利。,192万,2室1厅 | 68.59平米 | 南 北 | 简装 | 中楼层(共18层) | 1992年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-127971c6-d69e-472d-bd3b-d310a75452d4.jpg.296x216.jpg
20200208,闵行,吴泾,双柏小区 南北两房 中等装修 看房方便,191万,2室1厅 | 65.69平米 | 南 北 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_glcIUuVpA_1.jpg.296x216.jpg
20200208,闵行,吴泾,吴泾新村三房全明户型 满五年，一楼带花园，房东诚心,238万,3室0厅 | 91.2平米 | 南 | 简装 | 低楼层(共5层) | 1960年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4b556082-7d91-4f34-bd36-7bdf235df12f.jpg.296x216.jpg
20200208,闵行,吴泾,来来看过来，大双南两房高楼层采光好，,235万,2室1厅 | 81.55平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-855acf0b-5a89-4d3d-8217-93f3b5744269.jpg.296x216.jpg
20200208,闵行,吴泾,精装修 顶楼带阁楼  近虹梅高架、拎包即可入住！,335万,2室2厅 | 91.65平米 | 南 北 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e8f27c2d-d1ee-42c9-9182-c5562a6cafaf.jpg.296x216.jpg
20200208,闵行,吴泾,此房满五年唯一省税费，采光好，视野宽阔，配套齐全,152万,2室1厅 | 51.81平米 | 南 北 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7c6c4135-5c67-4b62-aa63-f55eb27f56f8.jpg.296x216.jpg
20200208,闵行,吴泾,精致三房两厅小户型，采光充足 ，视野开阔，精致装修,400万,3室2厅 | 118.99平米 | 南 | 简装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-52be029d-dba2-45df-af23-0a580ec1d60e.jpg.296x216.jpg
20200208,闵行,吴泾,吴泾新村 精装大三房 房东近两年装修诚意出售,270万,3室1厅 | 90.49平米 | 南 | 精装 | 低楼层(共5层) | 1960年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-53a2c103-6195-4681-82f2-784d1b215392.jpg.296x216.jpg
20200208,闵行,吴泾,吴泾新村三楼的两房一梯两户小区位置好，单价低.房主自荐,188万,2室1厅 | 70.77平米 | 南 | 简装 | 中楼层(共4层) | 1967年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f44df810-d206-4875-9509-6b50ce7916be.jpg.296x216.jpg
20200208,闵行,吴泾,氯碱小区两房 采光充足 楼层好 适宜居住,155万,2室1厅 | 51.81平米 | 南 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-6c411621-8639-4dbe-8a1d-50e80f84b41f.jpg.296x216.jpg
20200208,闵行,吴泾,此房满五年唯一，自住装修，采光好，诚心卖,375万,2室2厅 | 108.21平米 | 南 | 精装 | 低楼层(共13层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e754d5f2-d299-4834-ab22-e121e8f80b89.jpg.296x216.jpg
20200208,闵行,吴泾,正宗大三房 品质高 看房方便 带车位,360万,3室2厅 | 108.91平米 | 南 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b7f2d052-ac3e-4677-bb76-d039cf86d9b4.jpg.296x216.jpg
20200208,闵行,吴泾,满五不唯一精装修，有产权车位，采光好，配套完善,388万,3室1厅 | 93平米 | 南 北 | 精装 | 低楼层(共12层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-09248360-0332-487e-af6e-17208a7e4d62.jpg.296x216.jpg
20200208,闵行,吴泾,楼层好，采光充裕，户型好，配套完善,190万,2室1厅 | 59.15平米 | 南 | 简装 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_AbgglxDo4_1.jpg.296x216.jpg
20200208,闵行,吴泾,双柏小区 低楼层 有院子 可入住,180万,2室1厅 | 54.8平米 | 南 | 简装 | 低楼层(共6层) | 1989年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-188e1939-cc9c-4afa-9045-e090b9897152.jpg.296x216.jpg
20200208,闵行,吴泾,业主变现诚意卖，中间楼层两室户，毛坯，配套齐全,193万,2室1厅 | 60.89平米 | 南 | 毛坯 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-713f3358-62c6-49de-8a40-36c5527309ff.jpg.296x216.jpg
20200208,闵行,吴泾,采光好，价格合适，房东诚心出售。,155万,2室1厅 | 52平米 | 东 | 简装 | 高楼层(共6层) | 1985年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_hpwmArdFC_1.jpg.296x216.jpg
20200208,闵行,吴泾,龙吴路5599弄 新华小区 毛坯 随时可签,175万,1室1厅 | 60.71平米 | 南 | 毛坯 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_zLaOKxSki_1.jpg.296x216.jpg
20200208,闵行,吴泾,双柏小区 2室1厅 180万,180万,2室1厅 | 54.54平米 | 南 北 | 简装 | 低楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_L0TQGdAIp_1.jpg.296x216.jpg
20200208,闵行,吴泾,此房满五年 楼层好 采光好  南北户型 万科物业好,355万,2室2厅 | 88.93平米 | 南 | 简装 | 中楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_nHCfe6I3d_1.jpg.296x216.jpg
20200208,闵行,吴泾,永德小区 南北两房 简单装修 看房方便诚意出售,155万,2室0厅 | 50.12平米 | 南 | 简装 | 高楼层(共5层) | 1982年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wRYKEQCmf_1.jpg.296x216.jpg
20200208,闵行,吴泾,全明小户型  楼层好  位置好  出入方便  居住舒适,145万,1室1厅 | 43.46平米 | 南 | 简装 | 中楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_RLPFrfKw0_1.jpg.296x216.jpg
20200208,闵行,吴泾,紫竹半岛花园 1室2厅 460万,460万,1室2厅 | 74平米 | 南 | 精装 | 高楼层(共15层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ABdKxIsCd_1.jpg.296x216.jpg
20200208,闵行,吴泾,满五唯一，双南大两房，采光好，价格可谈！房主自荐,243万,2室1厅 | 81.28平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-45c63668-a67c-4d88-9d92-062a2e6a72d8.jpg.296x216.jpg
20200208,闵行,吴泾,双柏小区  视野宽阔 采光充足 配套设施齐全 急卖房主自荐,210万,2室1厅 | 70.53平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_DE5yDEnfT_1.jpg.296x216.jpg
20200208,闵行,吴泾,满五年唯一 双南户型  吴泾公园小区后花园   空气清新,165万,2室1厅 | 53.09平米 | 南 | 简装 | 高楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9fa521ff-1d25-4386-8b6f-28dc20717603.jpg.296x216.jpg
20200208,闵行,吴泾,南北户型通透，看房方便，房东诚心出售。,308万,2室2厅 | 98.8平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-bb6b493f-7cbd-446f-8da5-f802a7374a9b.jpg.296x216.jpg
20200208,闵行,吴泾,大三房 采光好 两室朝南 一室朝北 房型正气！,212万,3室1厅 | 71.45平米 | 南 北 | 简装 | 高楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-87a8e9dc-2bd7-4da0-893e-b4ab3fd2c210.jpg.296x216.jpg
20200208,闵行,吴泾,紫晶南园 3室2厅 420万,420万,3室2厅 | 112.57平米 | 南 北 | 其他 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_I6gH9Ae5A_1.jpg.296x216.jpg
20200208,闵行,吴泾,万科阳光苑 1室1厅 255万,255万,1室1厅 | 64.28平米 | 南 | 其他 | 高楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Z9pkleOnV_1.jpg.296x216.jpg
20200208,闵行,吴泾,永德小区 简装三房 楼层好 小区位置居中诚意出售,250万,3室0厅 | 67.91平米 | 南 | 简装 | 中楼层(共5层) | 1983年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_SJk8cfNFx_1.jpg.296x216.jpg
20200208,闵行,吴泾,吴泾CBD 原始三房 户型正 南北向 南北飘窗 简单装修,511万,3室2厅 | 131.27平米 | 南 北 | 简装 | 低楼层(共11层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ioyCc5aiV_1.jpg.296x216.jpg
20200208,闵行,吴泾,一手动迁大三房 税费少   户型佳,457万,3室2厅 | 120.11平米 | 南 北 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_4fx2PavrW_1.jpg.296x216.jpg
20200208,闵行,吴泾,吴泾新村 2室0厅 133万,133万,2室0厅 | 44.23平米 | 南 | 其他 | 中楼层(共5层) | 1973年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_7UWmzuSrO_1.jpg.296x216.jpg
20200208,闵行,吴泾,虹梅大三房，电梯高层景观房，采光好，动迁免增值税,500万,3室2厅 | 131.71平米 | 南 北 | 精装 | 高楼层(共18层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_eVbMExpww_1.jpg.296x216.jpg
20200208,闵行,吴泾,永德大两房，双南户型，楼层好，随时看房,215万,2室1厅 | 67.98平米 | 南 | 简装 | 中楼层(共5层) | 1984年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_xIJhm5IFl_1.jpg.296x216.jpg
20200208,闵行,吴泾,一楼带院子，一年前的装修，双南两房大,255万,2室1厅 | 76.11平米 | 南 | 精装 | 低楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_m7ti0vVS3_1.jpg.296x216.jpg
20200208,闵行,吴泾,双柏小区 南北两居室 看房方便,170万,2室1厅 | 55.29平米 | 南 | 简装 | 高楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_U4QN9g923_1.jpg.296x216.jpg
20200208,闵行,吴泾,万科阳光苑 3室2厅 380万,380万,3室2厅 | 90.78平米 | 南 | 精装 | 高楼层(共14层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_aS0yCZ4JG_1.jpg.296x216.jpg
20200208,闵行,吴泾,双柏小区 2室1厅 170万,170万,2室1厅 | 59.15平米 | 南 | 其他 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_s0W6FgKqz_1.jpg.296x216.jpg
20200208,闵行,吴泾,大一房，楼层好，二楼，售后公房税少,200万,1室1厅 | 60.63平米 | 南 北 | 毛坯 | 低楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_NkGZ1oh2l_1.jpg.296x216.jpg
20200208,闵行,吴泾,紫晶南园 2室2厅 325万,325万,2室2厅 | 87.05平米 | 南 北 | 其他 | 高楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qD2O0Q9Lx_1.jpg.296x216.jpg
20200208,闵行,吴泾,剑川路201弄 诚意出售 已看好房子 随时可签,200万,2室1厅 | 58.61平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_aiXPLyfQD_1.jpg.296x216.jpg
20200208,闵行,吴泾,双柏小区 2室1厅 175万,175万,2室1厅 | 55.29平米 | 南 北 | 简装 | 高楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_jutfnDxT9_1.jpg.296x216.jpg
20200208,闵行,吴泾,永南小区，多层4楼，精装修，房东诚心出售，总价低,143万,1室1厅 | 39平米 | 南 | 精装 | 中楼层(共6层) | 1985年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_CdP1dYeRT_1.jpg.296x216.jpg
20200208,闵行,吴泾,永德一楼带天井，精装修，两房改一房，户型好,183万,2室0厅 | 51.73平米 | 南 | 精装 | 低楼层(共5层) | 1984年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_jCnruMxXJ_1.jpg.296x216.jpg
20200208,闵行,吴泾,5599弄2003年中间楼层双南精装两房全明户型，满5唯一,237万,2室1厅 | 69.77平米 | 南 北 | 精装 | 中楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Iay3XjSBv_1.jpg.296x216.jpg
20200208,闵行,吴泾,双柏小区 两房一厅  适合刚需客户居住,180万,2室1厅 | 55.29平米 | 南 | 精装 | 高楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_0cdioRwCr_1.jpg.296x216.jpg
20200208,闵行,吴泾,万科阳光苑 3室2厅 360万,360万,3室2厅 | 91.26平米 | 南 | 精装 | 低楼层(共17层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_c54OzAruI_1.jpg.296x216.jpg
