20200208,浦东,康桥,城中花园，三房毛坯出售，高楼层 ，看房有钥匙必看好房,513万,3室2厅 | 143平米 | 南 | 毛坯 | 中楼层(共16层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2d3e5d8c-a8f7-436f-baba-7310542a57d1.jpg.296x216.jpg
20200208,浦东,康桥,无增值税；全南户型；精装修；有钥匙必看好房,309万,2室2厅 | 80.13平米 | 南 | 精装 | 中楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-405d277a-9201-4575-9d40-dde8f40c6849.jpg.296x216.jpg
20200208,浦东,康桥,景观楼层，总价低，业主置换，诚意出售，随时看房必看好房,259万,2室2厅 | 79.63平米 | 南 | 毛坯 | 高楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d4891df8-cb49-4dbb-b847-6c503aae0c25.jpg.296x216.jpg
20200208,浦东,康桥,汤巷馨村(二期) 1室1厅 242万必看好房,242万,1室1厅 | 60.81平米 | 南 | 精装 | 中楼层(共14层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_El8BCHdFU_1.jpg.296x216.jpg
20200208,浦东,康桥,海尚康庭 双南两居室   格局方正  小区位置佳必看好房,262万,2室1厅 | 74.09平米 | 南 | 精装 | 中楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_bU7y1LZTb_1.jpg.296x216.jpg
20200208,浦东,康桥,总价低，业主诚心出售，一手动迁必看好房,255万,2室2厅 | 79.96平米 | 南 | 毛坯 | 低楼层(共14层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_2yJzdYJN1_1.jpg.296x216.jpg
20200208,浦东,康桥,满五唯一，诚心出售，高素质人群居住必看好房,260万,2室2厅 | 80.88平米 | 南 北 | 简装 | 中楼层(共5层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_WixLLK7AX_1.jpg.296x216.jpg
20200208,浦东,康桥,电梯两房带阁楼和露台 满五年唯一 南北通透户型方正必看好房,440万,2室2厅 | 89.66平米 | 南 北 | 简装 | 高楼层(共14层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_CHIJvSYFo_1.jpg.296x216.jpg
20200208,浦东,康桥,满四年唯一，全明户型，格局方正，无抵押，诚心出售必看好房,275万,2室1厅 | 75平米 | 南 | 精装 | 低楼层(共14层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_sDvHIM2ED_1.jpg.296x216.jpg
20200208,浦东,康桥,精装修带地暖  秀溪小两房温馨有爱  诚心出售必看好房,365万,2室1厅 | 68.8平米 | 南 | 精装 | 高楼层(共15层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-9735137a-e8d1-40f0-b5c0-432e5b764c26.png.296x216.jpg
20200208,浦东,康桥,精装修 拎包入住 看房随时 有钥匙必看好房,365万,2室2厅 | 84.25平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_2NsHpQN3m_1.jpg.296x216.jpg
20200208,浦东,康桥,满五唯一 业主自住保养好 省税费必看好房,505万,3室2厅 | 142.29平米 | 南 | 精装 | 中楼层(共16层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_KXfUbjYn3_1.jpg.296x216.jpg
20200208,浦东,康桥,纯商品房，精装修，南北通户型，随时看房，买进价格高必看好房,280万,2室2厅 | 77.62平米 | 南 | 精装 | 低楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_muVFhNfX7_1.jpg.296x216.jpg
20200208,浦东,康桥,康桥宝邸精装两房中间楼层满五唯一无个税必看好房,285万,2室2厅 | 75.37平米 | 南 北 | 精装 | 中楼层(共6层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_PtpvQYuOF_1.jpg.296x216.jpg
20200208,浦东,康桥,带固定车位 电梯高区 花园位置 满五唯一必看好房,420万,2室2厅 | 92.49平米 | 南 北 | 精装 | 高楼层(共11层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wuGVbpdQP_1.jpg.296x216.jpg
20200208,浦东,康桥,小面积三房，南北通透房型好，近地铁万达必看好房,430万,3室2厅 | 97.22平米 | 南 北 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_kUdfVu8e3_1.jpg.296x216.jpg
20200208,浦东,康桥,小区中间位置，非顶楼，采光好，视野好，房东好必看好房,259万,2室2厅 | 72.54平米 | 南 | 精装 | 高楼层(共6层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_X0WS2wc6t_1.jpg.296x216.jpg
20200208,浦东,康桥,业主急售 18号沪南站 南北通顶楼复式 央位可观湖景必看好房,374万,3室2厅 | 78.09平米 | 南 北 | 精装 | 高楼层(共7层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_52SLMtZ7f_1.jpg.296x216.jpg
20200208,浦东,康桥,楼层好位置好采光前后无遮挡，看房方便。必看好房,365万,2室2厅 | 81.43平米 | 南 | 精装 | 低楼层(共5层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-1ce9de6f-0d89-46af-b161-4b926bc6ed9d.png.296x216.jpg
20200208,浦东,康桥,电梯高层 精装修  税费少 诚心出售必看好房,216万,1室1厅 | 56.7平米 | 南 | 简装 | 中楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_DtrnGfKiB_1.jpg.296x216.jpg
20200208,浦东,康桥,近地铁商品动迁 正气3房 小区中间位置  楼层好钥匙房必看好房,370万,3室2厅 | 93.93平米 | 南 | 毛坯 | 高楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_BHw1Cvwvz_1.jpg.296x216.jpg
20200208,浦东,康桥,2012年秀溪公寓，带产权车位精装带地暖小三房，诚意卖必看好房,470万,3室2厅 | 103.07平米 | 南 北 | 精装 | 低楼层(共16层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_P5NsXkHrg_1.jpg.296x216.jpg
20200208,浦东,康桥,昱龙家园 1室1厅 207万必看好房,207万,1室1厅 | 59.48平米 | 南 | 精装 | 中楼层(共14层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-803eb241-f9af-4bd0-a319-cdb78a1cf582.jpg.296x216.jpg
20200208,浦东,康桥,2013年 秀溪公寓  三房二卫 满五唯一 装修4年 方便看必看好房,470万,3室2厅 | 96.93平米 | 南 | 精装 | 低楼层(共16层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_PeJpn2uMB_1.jpg.296x216.jpg
20200208,浦东,康桥,达城家园 正气一房 全南采光 看房方便必看好房,200万,1室1厅 | 54.83平米 | 南 | 精装 | 高楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ugebrJvnk_1.jpg.296x216.jpg
20200208,浦东,康桥,海尚康庭 精装一房 房东置换 诚心急售  本月必卖必看好房,214万,1室1厅 | 56.25平米 | 南 | 精装 | 中楼层(共5层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0e6caa38-2204-494a-8299-345ca0994116.jpg.296x216.jpg
20200208,浦东,康桥,2010年动迁房，产权清晰，满五年，看房方便，无抵押必看好房,275万,2室2厅 | 75平米 | 南 | 毛坯 | 中楼层(共14层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_r3sBZ3NZJ_1.jpg.296x216.jpg
20200208,浦东,康桥,万达旁 电梯高层 满五年唯一景观好必看好房,395万,2室2厅 | 90.07平米 | 南 | 精装 | 高楼层(共14层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-76cbf068-bd83-47aa-9055-fbf4437cf75e.jpg.296x216.jpg
20200208,浦东,康桥,南北格局，房东想年前把房子卖掉 50平大花园 税费各付必看好房,468万,3室2厅 | 126.75平米 | 南 | 简装 | 低楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/x-se/hdic-frame/01829d02-d81a-4929-be02-f66bd67516f8.png.296x216.jpg
20200208,浦东,康桥,中邦城市、品质小区、正气三房户型、有钥匙、看房便利,605万,3室2厅 | 132.15平米 | 南 北 | 毛坯 | 低楼层(共16层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/rsp_pic_upload96459078-697a-43b8-b627-3b344b798057.jpg.296x216.jpg
20200208,浦东,康桥,海尚康庭，满五年唯一精装修，南北通看房方便配套全,275万,2室2厅 | 73.36平米 | 南 | 精装 | 中楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8f27c37f-d655-4b27-8be6-887c3ad16390.jpg.296x216.jpg
20200208,浦东,康桥,经典南北户型；中间楼层；老少皆宜，配套完善,325万,2室2厅 | 75.75平米 | 南 北 | 简装 | 中楼层(共5层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8d69a0be-9240-4ca5-bb15-c414fcf1dbe6.jpg.296x216.jpg
20200208,浦东,康桥,一期，房子二次装修的，保养好，南花园整齐,2500万,3室2厅 | 313平米 | 南 | 精装 | 2层 | 2004年建 | 板楼 | 独栋别墅,https://image1.ljcdn.com/310000-inspection/prod-69990798-9820-408a-850a-724ddc58b1c4.jpg.296x216.jpg
20200208,浦东,康桥,18沪南站+07年商品房+南北通+120平大露台+诚心出售,265万,1室2厅 | 50.25平米 | 南 北 | 精装 | 中楼层(共5层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3833d242-1be6-4e59-8cff-965b6673390d.jpg.296x216.jpg
20200208,浦东,康桥,《九大安心，保驾护航》南北通透，业主置换，随时看房房主自荐,265万,2室2厅 | 72.54平米 | 南 北 | 精装 | 高楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-56429567-5cef-4ba3-ae17-5b904df4ca7a.png.296x216.jpg
20200208,浦东,康桥,精装两房总价低，户型南北通，满五年,395万,2室2厅 | 97.94平米 | 南 | 精装 | 低楼层(共12层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-825f4bcf-7e96-4a35-96a4-dd4ee5a9fcbc.jpg.296x216.jpg
20200208,浦东,康桥,海尚康庭精装大三房，满五年不唯一，户型采光好,385万,3室2厅 | 99.52平米 | 南 | 简装 | 中楼层(共5层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-ede246eb-b598-4420-9585-192ab8dfb338.jpg.296x216.jpg
20200208,浦东,康桥,万科提香别墅独栋带大花园，看房随时可以看,3000万,4室3厅 | 381.7平米 | 南 | 精装 | 2层 | 2004年建 | 板楼 | 独栋别墅,https://image1.ljcdn.com/310000-inspection/prod-9d73725e-10a4-4119-85c7-fadfb99d2176.jpg.296x216.jpg
20200208,浦东,康桥,小区位置好，楼层好，采光好，提前预约好看房,268万,2室1厅 | 73.69平米 | 南 | 毛坯 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/x-se/hdic-frame/standard_e08dd1ee-4985-4c0c-a0a7-8ff6eac98c7c.png.296x216.jpg
20200208,浦东,康桥,小区安静位置两房，户型方正，随时看房，业主诚意出售,368万,2室2厅 | 96平米 | 南 | 毛坯 | 低楼层(共12层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_FvDJSf8jL_1.jpg.296x216.jpg
20200208,浦东,康桥,周浦康桥电梯两房，南北两居室 有钥匙随时能看,300万,2室2厅 | 80.44平米 | 南 北 | 毛坯 | 低楼层(共14层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-87460a3a-812c-410f-bef1-a08969acb810.jpg.296x216.jpg
20200208,浦东,康桥,城中花园 三开间朝南 采光无遮挡,410万,2室2厅 | 102.69平米 | 南 | 简装 | 中楼层(共16层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a9a4eb19-a698-4adc-835d-8d51255c64ec.jpg.296x216.jpg
20200208,浦东,康桥,老业主委托，诚心卖，户型好，价格好沟通,235万,2室1厅 | 69.16平米 | 南 北 | 精装 | 低楼层(共14层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-47bffaee-6b41-4468-98bd-eb9b69bbefaa.png.296x216.jpg
20200208,浦东,康桥,秀溪公寓  2012年房子 满四年 毛坯 南北通,378万,3室2厅 | 100.69平米 | 南 | 毛坯 | 低楼层(共16层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-0d5010c1-0236-4a44-9cb6-e73e6399df8d.png.296x216.jpg
20200208,浦东,康桥,康桥宝邸大一房，全南全明户型，房型方正 小区位置佳,225万,1室2厅 | 61平米 | 南 | 毛坯 | 低楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-08924e8a-5bba-44ca-950f-430fda26827b.png.296x216.jpg
20200208,浦东,康桥,房东已经把钥匙给我了，精装修 全面光线很好 看房随时,385万,2室2厅 | 93.09平米 | 南 | 精装 | 高楼层(共12层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-409e6ab0-5dd1-4c66-9c02-05f212d5f5cf.png.296x216.jpg
20200208,浦东,康桥,一手动迁 户型正气 看房随时，税费少,300万,2室2厅 | 76.51平米 | 南 | 毛坯 | 中楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e90678e3-8292-41be-8d24-e4517889f61d.jpg.296x216.jpg
20200208,浦东,康桥,达城锦园  精装3房 楼层好 视野好 房东诚心置换,372万,3室2厅 | 97.79平米 | 西 | 精装 | 中楼层(共11层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-f722df9d-6f2d-40b5-a63c-937162f1a589.png.296x216.jpg
20200208,浦东,康桥,房东上海首套房，用心装修，喜欢阁楼的看过来,279万,2室2厅 | 72.27平米 | 南 | 精装 | 高楼层(共6层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_VdBm73Zjn_1.jpg.296x216.jpg
20200208,浦东,康桥,多层叁楼+阳光刺眼+精装修拎包入住+满五年唯一税费少,385万,2室2厅 | 80.3平米 | 南 北 | 精装 | 中楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-bd3a9dc5-e7b9-4052-95e2-8de3f595f444.jpg.296x216.jpg
20200208,浦东,康桥,精装大两房，带阁楼，满五年唯一,390万,2室2厅 | 107.59平米 | 南 北 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d870726b-2448-4e8a-8b8f-24bba8bb3f4c.jpg.296x216.jpg
20200208,浦东,康桥,此房房源满五年总高16楼的6楼买进价210万有钥匙！,400万,2室2厅 | 103.57平米 | 南 | 精装 | 中楼层(共16层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_jvfH1eHDI_1.jpg.296x216.jpg
20200208,浦东,康桥,房子是满5年唯一的 差额增值税 个人所得税免征 契税。,380万,2室2厅 | 80.95平米 | 南 | 精装 | 中楼层(共6层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_y619gik1W_1.jpg.296x216.jpg
20200208,浦东,康桥,康桥宝邸 精装两房 满五唯一  电梯中间楼层,320万,2室2厅 | 82.89平米 | 南 | 精装 | 中楼层(共14层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_WPaGrzF45_1.jpg.296x216.jpg
20200208,浦东,康桥,城中花园 2室2厅 400万,400万,2室2厅 | 103.26平米 | 南 | 精装 | 中楼层(共16层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_e2UZwnxfJ_1.jpg.296x216.jpg
20200208,浦东,康桥,大一房+一手动迁免增税+都超南户+配套成熟，万科物业,310万,1室2厅 | 69.2平米 | 南 | 简装 | 低楼层(共26层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-db1c07a4-479d-4b5c-9248-4bcedd67dad8.jpg.296x216.jpg
20200208,浦东,康桥,阁楼已做 房间  满五年唯一 南北通 拎包入住 诚心,303万,2室2厅 | 72.9平米 | 南 北 | 精装 | 高楼层(共5层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9d7a424c-c078-4ec8-afb0-8c2fbffd47d1.jpg.296x216.jpg
20200208,浦东,康桥,全南户型，精装修，增值税费少，看房方便,330万,3室2厅 | 82.84平米 | 南 | 精装 | 中楼层(共14层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9aafd0a6-5cab-4335-853d-e32c0080e709.jpg.296x216.jpg
20200208,浦东,康桥,11+12楼复式房，小区中间位置景观房税费少有租赁车库房主自荐,798万,4室2厅 | 191.59平米 | 南 | 精装 | 高楼层(共12层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5e77a0ca-631f-4824-ab9c-db8ec8f39a92.jpg.296x216.jpg
20200208,浦东,康桥,满五年唯一，万科物业，功能小三房，园林设计理念房主自荐,548万,3室2厅 | 114平米 | 南 北 | 简装 | 中楼层(共8层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-fc93d236-8972-4e80-b3b3-3546e4980c6c.jpg.296x216.jpg
20200208,浦东,康桥,顶楼复，自住装修，采光充足，看房方便,880万,4室2厅 | 235平米 | 南 | 精装 | 高楼层(共12层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_MG5U1TMPb_1.jpg.296x216.jpg
20200208,浦东,康桥,精装修三房，看房方便，总价低，楼层好！房主自荐,380万,3室2厅 | 104.58平米 | 南 北 | 精装 | 中楼层(共14层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-fd304b08-32f7-4b15-a42c-332af91ec53a.png.296x216.jpg
20200208,浦东,康桥,此房满五唯一，南北户型，中间楼层，空关 有钥匙,398万,2室2厅 | 100.47平米 | 南 | 精装 | 中楼层(共16层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_8PKMxjeFd_1.jpg.296x216.jpg
20200208,浦东,康桥,业主诚心出售好房 空关看房方便,378万,2室2厅 | 99.95平米 | 南 | 精装 | 低楼层(共16层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_oTSiSUtCN_1.jpg.296x216.jpg
20200208,浦东,康桥,多层叁楼+满五唯一+阳光刺眼+南北通透+位置好诚意售,505万,3室2厅 | 114平米 | 南 北 | 毛坯 | 中楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_CYZoKHt9N_1.jpg.296x216.jpg
20200208,浦东,康桥,主卧客厅朝南，舒适感佳，诚意出售，无增值附加税。房主自荐,405万,2室2厅 | 97.55平米 | 南 北 | 精装 | 低楼层(共12层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_dUqJwF2T0_1.jpg.296x216.jpg
20200208,浦东,康桥,美林小城 2室1厅 273万,273万,2室1厅 | 58.1平米 | 南 | 精装 | 高楼层(共6层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_HqX5RQ0Fp_1.jpg.296x216.jpg
20200208,浦东,康桥,地段好，近万达，房型好，复式复式，带露台有钥匙钥匙,520万,5室3厅 | 121.37平米 | 南 北 | 简装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b62f6b98-e66d-4f7d-844a-fc8c7bb70b41.jpg.296x216.jpg
20200208,浦东,康桥,康桥宝邸 一手动迁 无增值税 业主急售 价格可谈,360万,3室2厅 | 102.72平米 | 南 | 精装 | 低楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5f10c81c-4f30-4df1-91ab-7bc972189f1b.jpg.296x216.jpg
20200208,浦东,康桥,满五唯一，全天采光，南北通透！,299万,2室2厅 | 70.47平米 | 南 北 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_BBKdBslzH_1.jpg.296x216.jpg
20200208,浦东,康桥,锦园动迁满五年一房，业主诚心出售！价格可谈！,218万,1室1厅 | 54.72平米 | 南 | 精装 | 中楼层(共14层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-7396e3cf-68fa-4539-a255-c02e33ac5935.png.296x216.jpg
20200208,浦东,康桥,城中花园大两房107平大阳台精装修中间位置不靠路,440万,2室2厅 | 106.89平米 | 南 | 精装 | 低楼层(共12层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-896d33de-7026-4f0c-a9cf-a9b2406628ce.jpg.296x216.jpg
20200208,浦东,康桥,商品房小区 普通住宅满两年 税费少 方便看,205万,1室1厅 | 56.38平米 | 南 | 精装 | 低楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-819163bf-91c7-4be4-a4d7-9f9e7569ed42.png.296x216.jpg
20200208,浦东,康桥,康桥宝邸 顶楼带阁楼 花园位置 看房有钥匙 随时看房房主自荐,299万,2室2厅 | 75.47平米 | 南 北 | 毛坯 | 高楼层(共6层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_cpcW0CK2Y_1.jpg.296x216.jpg
20200208,浦东,康桥,一手动迁满五唯一 南北格局 电梯中层 临河 景观好,303万,2室2厅 | 83.13平米 | 南 | 毛坯 | 中楼层(共14层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_xbHQ0RzPx_1.jpg.296x216.jpg
20200208,浦东,康桥,东门位置，价格便宜，南北通透格局，楼间距大视野宽阔房主自荐,320万,2室2厅 | 77.71平米 | 南 北 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_yPxF58f2H_1.jpg.296x216.jpg
20200208,浦东,康桥,海尚康庭 简装 双南户型 房东诚心出售 近11号线线,260万,2室1厅 | 71.78平米 | 南 | 简装 | 中楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wgx6LHvko_1.jpg.296x216.jpg
20200208,浦东,康桥,城中顶楼复式带大露台（空中别墅) 置换优选店长推荐,850万,4室2厅 | 230.84平米 | 南 | 精装 | 高楼层(共12层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-95471204-399d-47b6-a4b7-f577e69b474c.jpg.296x216.jpg
20200208,浦东,康桥,大三房，南北通透，不靠路，随时看房,410万,3室2厅 | 125.67平米 | 南 北 | 简装 | 低楼层(共5层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-ab805c14-b1d6-4356-a89e-a0930e1c74de.jpg.296x216.jpg
20200208,浦东,康桥,18号沪南路站，绿地品质，南北通2居，央位湖景房,305万,2室2厅 | 71平米 | 南 北 | 精装 | 低楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Fr8EtWpaW_1.jpg.296x216.jpg
20200208,浦东,康桥,海尚康庭 户型好改 诚心出售 看房提前预约,270万,2室2厅 | 81.19平米 | 南 北 | 简装 | 低楼层(共5层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_nzQLge3ME_1.jpg.296x216.jpg
20200208,浦东,康桥,小区位置好，楼层好，采光好，提前预约好看房,266万,2室2厅 | 73.69平米 | 南 北 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_6kA1K3fq7_1.jpg.296x216.jpg
20200208,浦东,康桥,大阳台 满五税费 精装修 前面没有遮挡,380万,2室1厅 | 96.03平米 | 南 | 精装 | 低楼层(共12层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_L3BCgA3FS_1.jpg.296x216.jpg
20200208,浦东,康桥,此房自住精装修 位置好 业主诚心出售 带长租车位,530万,3室2厅 | 134.11平米 | 南 | 精装 | 低楼层(共16层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_knVceVtyy_1.jpg.296x216.jpg
20200208,浦东,康桥,全南户型，16号和11号双地铁交规，拎包即可住,278万,2室2厅 | 77.17平米 | 南 | 精装 | 中楼层(共11层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_aotPfHgCa_1.jpg.296x216.jpg
20200208,浦东,康桥,昱龙家园少有电梯两房，自住装修保养好，房东诚心出售,285万,2室1厅 | 79.6平米 | 南 | 精装 | 高楼层(共14层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_uupxINlis_1.jpg.296x216.jpg
20200208,浦东,康桥,20万精装 楼层位置好 近11号秀沿路站,280万,2室2厅 | 72.5平米 | 南 北 | 精装 | 高楼层(共6层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_FCdcAojTk_1.jpg.296x216.jpg
20200208,浦东,康桥,昱龙顶楼带阁楼房源，自住装修保养好，满五唯一。,280万,2室2厅 | 73.31平米 | 南 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_uY3tcCgOU_1.jpg.296x216.jpg
